Name,ModelPath,ModelType,MaterialPaths
motioning moogle,chara/demihuman/d1006/obj/equipment/e0001/model/d1006e0001_0001.mdl,Demihuman,
chocobo hatchling,chara/monster/m8002/obj/body/b0001/model/m8002b0001.mdl,Monster,
chocobo hatchling,chara/monster/m8002/obj/body/b0001/model/m8002b0001.mdl,Monster,
269th Order Mendicant Da Za,chara/demihuman/d1003/obj/equipment/e0001/model/d1003e0001_0001.mdl,Demihuman,
Pukno Poki,chara/demihuman/d1006/obj/equipment/e0001/model/d1006e0001_0001.mdl,Demihuman,
Mogta,chara/demihuman/d1006/obj/equipment/e0001/model/d1006e0001_0001.mdl,Demihuman,
Ligeia ,chara/monster/m0069/obj/body/b0001/model/m0069b0001.mdl,Monster,
unmoving moogle,chara/demihuman/d1006/obj/equipment/e0001/model/d1006e0001_0001.mdl,Demihuman,
matted moogle,chara/demihuman/d1006/obj/equipment/e0001/model/d1006e0001_0001.mdl,Demihuman,
malcontent moogle,chara/demihuman/d1006/obj/equipment/e0001/model/d1006e0001_0001.mdl,Demihuman,
merry moogle,chara/demihuman/d1006/obj/equipment/e0001/model/d1006e0001_0001.mdl,Demihuman,
mordacious moogle,chara/demihuman/d1006/obj/equipment/e0001/model/d1006e0001_0001.mdl,Demihuman,
melodramatic moogle,chara/demihuman/d1006/obj/equipment/e0001/model/d1006e0001_0001.mdl,Demihuman,
one-minded moogle,chara/demihuman/d1006/obj/equipment/e0001/model/d1006e0001_0001.mdl,Demihuman,
Moggie,chara/demihuman/d1006/obj/equipment/e0001/model/d1006e0001_0001.mdl,Demihuman,
Ifrit-Egi,chara/monster/m7003/obj/body/b0001/model/m7003b0001.mdl,Monster,
Halga Tolga,chara/monster/m0022/obj/body/b0005/model/m0022b0005.mdl,Monster,
Surito Carito,chara/monster/m0022/obj/body/b0002/model/m0022b0002.mdl,Monster,
Vanu scout,chara/demihuman/d1001/obj/equipment/e0006/model/d1001e0006_0001.mdl,Demihuman,
guidance node,chara/monster/m0278/obj/body/b0001/model/m0278b0001.mdl,Monster,
Ifrit-Egi,chara/monster/m7003/obj/body/b0001/model/m7003b0001.mdl,Monster,
Vanu healer,chara/demihuman/d1001/obj/equipment/e0006/model/d1001e0006_0001.mdl,Demihuman,
dying dragon,chara/monster/m0063/obj/body/b0001/model/m0063b0001.mdl,Monster,
Mogleo,chara/demihuman/d1006/obj/equipment/e0001/model/d1006e0001_0001.mdl,Demihuman,
guidance node,chara/monster/m8123/obj/body/b0001/model/m8123b0001.mdl,Monster,
guidance node,chara/monster/m0278/obj/body/b0001/model/m0278b0001.mdl,Monster,
muddled moogle,chara/demihuman/d1006/obj/equipment/e0001/model/d1006e0001_0001.mdl,Demihuman,
mousy moogle,chara/demihuman/d1006/obj/equipment/e0001/model/d1006e0001_0001.mdl,Demihuman,
mortified moogle,chara/demihuman/d1006/obj/equipment/e0001/model/d1006e0001_0001.mdl,Demihuman,
muddled moogle,chara/demihuman/d1006/obj/equipment/e0001/model/d1006e0001_0001.mdl,Demihuman,
Drydox,chara/demihuman/d1004/obj/equipment/e0001/model/d1004e0001_0001.mdl,Demihuman,
Saro Roggo,chara/monster/m0089/obj/body/b0001/model/m0089b0001.mdl,Monster,
unusual imp,chara/monster/m0016/obj/body/b0001/model/m0016b0001.mdl,Monster,
unusual imp,chara/monster/m0016/obj/body/b0001/model/m0016b0001.mdl,Monster,
unusual imp,chara/monster/m0016/obj/body/b0001/model/m0016b0001.mdl,Monster,
unusual imp,chara/monster/m0016/obj/body/b0001/model/m0016b0001.mdl,Monster,
unusual imp,chara/monster/m0016/obj/body/b0001/model/m0016b0001.mdl,Monster,
unusual imp,chara/monster/m0016/obj/body/b0001/model/m0016b0001.mdl,Monster,
curious ahriman,chara/monster/m0043/obj/body/b0001/model/m0043b0001.mdl,Monster,
curious imp,chara/monster/m0016/obj/body/b0001/model/m0016b0001.mdl,Monster,
curious pot,chara/monster/m0079/obj/body/b0001/model/m0079b0001.mdl,Monster,
curious imp,chara/monster/m0016/obj/body/b0001/model/m0016b0001.mdl,Monster,
imposing imp,chara/monster/m0016/obj/body/b0001/model/m0016b0001.mdl,Monster,
Nidhogg,chara/monster/m0119/obj/body/b0001/model/m0119b0001.mdl,Monster,
Impresario,chara/monster/m0016/obj/body/b0001/model/m0016b0001.mdl,Monster,
unfamiliar illusionist,chara/monster/m0016/obj/body/b0001/model/m0016b0001.mdl,Monster,
Linu Vali,chara/demihuman/d1001/obj/equipment/e0006/model/d1001e0006_0001.mdl,Demihuman,
Linu Vanu,chara/demihuman/d1001/obj/equipment/e0006/model/d1001e0006_0001.mdl,Demihuman,
Muna Vanu,chara/demihuman/d1001/obj/equipment/e0006/model/d1001e0006_0001.mdl,Demihuman,
Eenu Vanu,chara/demihuman/d1001/obj/equipment/e0006/model/d1001e0006_0001.mdl,Demihuman,
Ranu Vali,chara/demihuman/d1001/obj/equipment/e0006/model/d1001e0006_0001.mdl,Demihuman,
Ginu Vanu,chara/demihuman/d1001/obj/equipment/e0006/model/d1001e0006_0001.mdl,Demihuman,
Luna Vanu,chara/demihuman/d1001/obj/equipment/e0006/model/d1001e0006_0001.mdl,Demihuman,
Linu Vali,chara/demihuman/d1001/obj/equipment/e0006/model/d1001e0006_0001.mdl,Demihuman,
Linu Vanu,chara/demihuman/d1001/obj/equipment/e0006/model/d1001e0006_0001.mdl,Demihuman,
Muna Vanu,chara/demihuman/d1001/obj/equipment/e0006/model/d1001e0006_0001.mdl,Demihuman,
Eenu Vanu,chara/demihuman/d1001/obj/equipment/e0006/model/d1001e0006_0001.mdl,Demihuman,
Ranu Vali,chara/demihuman/d1001/obj/equipment/e0006/model/d1001e0006_0001.mdl,Demihuman,
Ginu Vanu,chara/demihuman/d1001/obj/equipment/e0006/model/d1001e0006_0001.mdl,Demihuman,
Luna Vanu,chara/demihuman/d1001/obj/equipment/e0006/model/d1001e0006_0001.mdl,Demihuman,
curious cat,chara/monster/m0075/obj/body/b0001/model/m0075b0001.mdl,Monster,
Linu Vali,chara/demihuman/d1001/obj/equipment/e0006/model/d1001e0006_0001.mdl,Demihuman,
Vanu elder,chara/demihuman/d1001/obj/equipment/e0006/model/d1001e0006_0001.mdl,Demihuman,
midge cloud,chara/monster/m0014/obj/body/b0001/model/m0014b0001.mdl,Monster,
midge cloud,chara/monster/m0014/obj/body/b0001/model/m0014b0001.mdl,Monster,
midge cloud,chara/monster/m0014/obj/body/b0001/model/m0014b0001.mdl,Monster,
Linu Vali,chara/demihuman/d1001/obj/equipment/e0006/model/d1001e0006_0001.mdl,Demihuman,
Ranu Vali,chara/demihuman/d1001/obj/equipment/e0006/model/d1001e0006_0001.mdl,Demihuman,
Eenu Vanu,chara/demihuman/d1001/obj/equipment/e0006/model/d1001e0006_0001.mdl,Demihuman,
Eenu Vanu,chara/demihuman/d1001/obj/equipment/e0006/model/d1001e0006_0001.mdl,Demihuman,
Linu Vali,chara/demihuman/d1001/obj/equipment/e0006/model/d1001e0006_0001.mdl,Demihuman,
Ginu Vanu,chara/demihuman/d1001/obj/equipment/e0006/model/d1001e0006_0001.mdl,Demihuman,
Linu Vali,chara/demihuman/d1001/obj/equipment/e0006/model/d1001e0006_0001.mdl,Demihuman,
Linu Vanu,chara/demihuman/d1001/obj/equipment/e0006/model/d1001e0006_0001.mdl,Demihuman,
Linu Vali,chara/demihuman/d1001/obj/equipment/e0006/model/d1001e0006_0001.mdl,Demihuman,
Linu Vali,chara/demihuman/d1001/obj/equipment/e0006/model/d1001e0006_0001.mdl,Demihuman,
Linu Vali,chara/demihuman/d1001/obj/equipment/e0006/model/d1001e0006_0001.mdl,Demihuman,
Cait Sith,chara/monster/m0075/obj/body/b0001/model/m0075b0001.mdl,Monster,
Luna Vanu,chara/demihuman/d1001/obj/equipment/e0006/model/d1001e0006_0001.mdl,Demihuman,
Luna Vanu,chara/demihuman/d1001/obj/equipment/e0006/model/d1001e0006_0001.mdl,Demihuman,
Luna Vanu,chara/demihuman/d1001/obj/equipment/e0006/model/d1001e0006_0001.mdl,Demihuman,
comely korrigan,chara/monster/m0088/obj/body/b0001/model/m0088b0001.mdl,Monster,
Vundu youth,chara/demihuman/d1001/obj/equipment/e0006/model/d1001e0006_0001.mdl,Demihuman,
Vundu youth,chara/demihuman/d1001/obj/equipment/e0006/model/d1001e0006_0001.mdl,Demihuman,
Vundu youth,chara/demihuman/d1001/obj/equipment/e0006/model/d1001e0006_0001.mdl,Demihuman,
midge cloud,chara/monster/m0014/obj/body/b0001/model/m0014b0001.mdl,Monster,
midge cloud,chara/monster/m0014/obj/body/b0001/model/m0014b0001.mdl,Monster,
midge cloud,chara/monster/m0014/obj/body/b0001/model/m0014b0001.mdl,Monster,
Zundu cloudfisher,chara/demihuman/d1001/obj/equipment/e0006/model/d1001e0006_0001.mdl,Demihuman,
Vundu cloudfisher,chara/demihuman/d1001/obj/equipment/e0006/model/d1001e0006_0001.mdl,Demihuman,
Vundu cloudfisher,chara/demihuman/d1001/obj/equipment/e0006/model/d1001e0006_0001.mdl,Demihuman,
cowering Zundu,chara/demihuman/d1001/obj/equipment/e0006/model/d1001e0006_0001.mdl,Demihuman,
cowering Zundu,chara/demihuman/d1001/obj/equipment/e0006/model/d1001e0006_0001.mdl,Demihuman,
cowering Zundu,chara/demihuman/d1001/obj/equipment/e0006/model/d1001e0006_0001.mdl,Demihuman,
stray gaelicat,chara/monster/m8117/obj/body/b0001/model/m8117b0001.mdl,Monster,
stray gaelicat,chara/monster/m8117/obj/body/b0001/model/m8117b0001.mdl,Monster,
stray gaelicat,chara/monster/m8117/obj/body/b0001/model/m8117b0001.mdl,Monster,
comely korrigan,chara/monster/m0088/obj/body/b0001/model/m0088b0001.mdl,Monster,
comely korrigan,chara/monster/m0088/obj/body/b0001/model/m0088b0001.mdl,Monster,
perky paissa,chara/monster/m0225/obj/body/b0002/model/m0225b0002.mdl,Monster,
perky paissa,chara/monster/m0225/obj/body/b0002/model/m0225b0002.mdl,Monster,
Vundu dancer,chara/demihuman/d1001/obj/equipment/e0006/model/d1001e0006_0001.mdl,Demihuman,
Vundu dancer,chara/demihuman/d1001/obj/equipment/e0006/model/d1001e0006_0001.mdl,Demihuman,
Vundu dancer,chara/demihuman/d1001/obj/equipment/e0006/model/d1001e0006_0001.mdl,Demihuman,
Vundu brute,chara/demihuman/d1001/obj/equipment/e0006/model/d1001e0006_0001.mdl,Demihuman,
Vundu strongarm,chara/demihuman/d1001/obj/equipment/e0006/model/d1001e0006_0001.mdl,Demihuman,
Vundu strongarm,chara/demihuman/d1001/obj/equipment/e0006/model/d1001e0006_0001.mdl,Demihuman,
Sanu Vanu,chara/demihuman/d1001/obj/equipment/e0006/model/d1001e0006_0001.mdl,Demihuman,
Diabolos,chara/monster/m0115/obj/body/b0001/model/m0115b0001.mdl,Monster,
Vundu scout,chara/demihuman/d1001/obj/equipment/e0006/model/d1001e0006_0001.mdl,Demihuman,
Ronu Vali,chara/demihuman/d1001/obj/equipment/e0006/model/d1001e0006_0001.mdl,Demihuman,
Gundu youth,chara/demihuman/d1001/obj/equipment/e0006/model/d1001e0006_0001.mdl,Demihuman,
Gundu youth,chara/demihuman/d1001/obj/equipment/e0006/model/d1001e0006_0001.mdl,Demihuman,
Gundu youth,chara/demihuman/d1001/obj/equipment/e0006/model/d1001e0006_0001.mdl,Demihuman,
Gundu youth,chara/demihuman/d1001/obj/equipment/e0006/model/d1001e0006_0001.mdl,Demihuman,
stray gaelicat,chara/monster/m8117/obj/body/b0001/model/m8117b0001.mdl,Monster,
stray gaelicat,chara/monster/m8117/obj/body/b0001/model/m8117b0001.mdl,Monster,
Vundu brute,chara/demihuman/d1001/obj/equipment/e0006/model/d1001e0006_0001.mdl,Demihuman,
Vundu brute,chara/demihuman/d1001/obj/equipment/e0006/model/d1001e0006_0001.mdl,Demihuman,
Jiromaru,chara/monster/m0225/obj/body/b0002/model/m0225b0002.mdl,Monster,
Jiromaru,chara/monster/m0225/obj/body/b0002/model/m0225b0002.mdl,Monster,
Linu Vali,chara/demihuman/d1001/obj/equipment/e0006/model/d1001e0006_0001.mdl,Demihuman,
Ranu Vali,chara/demihuman/d1001/obj/equipment/e0006/model/d1001e0006_0001.mdl,Demihuman,
Eenu Vanu,chara/demihuman/d1001/obj/equipment/e0006/model/d1001e0006_0001.mdl,Demihuman,
comely korrigan,chara/monster/m0088/obj/body/b0001/model/m0088b0001.mdl,Monster,
Luna Vanu,chara/demihuman/d1001/obj/equipment/e0006/model/d1001e0006_0001.mdl,Demihuman,
restoration node,chara/monster/m0278/obj/body/b0003/model/m0278b0003.mdl,Monster,
Gigi,chara/demihuman/d1027/obj/equipment/e0001/model/d1027e0001_0001.mdl,Demihuman,
Gigi,chara/demihuman/d1027/obj/equipment/e0001/model/d1027e0001_0001.mdl,Demihuman,
yeti,chara/monster/m0054/obj/body/b0005/model/m0054b0005.mdl,Monster,
???,chara/demihuman/d1027/obj/equipment/e0001/model/d1027e0001_0001.mdl,Demihuman,
verification node,chara/monster/m0278/obj/body/b0001/model/m0278b0001.mdl,Monster,
verification node,chara/monster/m0278/obj/body/b0001/model/m0278b0001.mdl,Monster,
Lightkix Eyesfixed,chara/demihuman/d1004/obj/equipment/e0001/model/d1004e0001_0001.mdl,Demihuman,
Vath stickpeddler,chara/demihuman/d1020/obj/equipment/e0001/model/d1020e0001_0001.mdl,Demihuman,
Gigi,chara/demihuman/d1027/obj/equipment/e0001/model/d1027e0001_0001.mdl,Demihuman,
Drydox,chara/demihuman/d1004/obj/equipment/e0001/model/d1004e0001_0001.mdl,Demihuman,
Vedrfolnir,chara/monster/m0060/obj/body/b0002/model/m0060b0002.mdl,Monster,
anima,chara/monster/m0083/obj/body/b0001/model/m0083b0001.mdl,Monster,
Hraesvelgr,chara/monster/m0329/obj/body/b0001/model/m0329b0001.mdl,Monster,
Hraesvelgr,chara/monster/m0329/obj/body/b0002/model/m0329b0002.mdl,Monster,
Hraesvelgr,chara/monster/m0329/obj/body/b0002/model/m0329b0002.mdl,Monster,
Nidhogg,chara/monster/m0119/obj/body/b0001/model/m0119b0001.mdl,Monster,
Vath deftarm,chara/demihuman/d1020/obj/equipment/e0001/model/d1020e0001_0001.mdl,Demihuman,
Vath keeneye,chara/demihuman/d1020/obj/equipment/e0001/model/d1020e0001_0001.mdl,Demihuman,
Vath stickpeddler,chara/demihuman/d1020/obj/equipment/e0001/model/d1020e0001_0001.mdl,Demihuman,
nameless one,chara/demihuman/d1020/obj/equipment/e0001/model/d1020e0001_0001.mdl,Demihuman,
Ga Bu,chara/demihuman/d1003/obj/equipment/e0001/model/d1003e0001_0001.mdl,Demihuman,
Vath storyteller,chara/demihuman/d1020/obj/equipment/e0001/model/d1020e0001_0001.mdl,Demihuman,
Vath keeneye,chara/demihuman/d1020/obj/equipment/e0001/model/d1020e0001_0001.mdl,Demihuman,
Vath deftarm,chara/demihuman/d1020/obj/equipment/e0001/model/d1020e0001_0001.mdl,Demihuman,
Vath deftarm,chara/demihuman/d1020/obj/equipment/e0001/model/d1020e0001_0001.mdl,Demihuman,
nameless one,chara/demihuman/d1020/obj/equipment/e0001/model/d1020e0001_0001.mdl,Demihuman,
nameless one,chara/demihuman/d1020/obj/equipment/e0001/model/d1020e0001_0001.mdl,Demihuman,
nameless one,chara/demihuman/d1020/obj/equipment/e0001/model/d1020e0001_0001.mdl,Demihuman,
Vath stickpeddler,chara/demihuman/d1020/obj/equipment/e0001/model/d1020e0001_0001.mdl,Demihuman,
defiant dragon,chara/monster/m0239/obj/body/b0001/model/m0239b0001.mdl,Monster,
daring dragon,chara/monster/m0239/obj/body/b0001/model/m0239b0001.mdl,Monster,
Vath deftarm,chara/demihuman/d1020/obj/equipment/e0001/model/d1020e0001_0001.mdl,Demihuman,
Vath deftarm,chara/demihuman/d1020/obj/equipment/e0001/model/d1020e0001_0001.mdl,Demihuman,
Vath deftarm,chara/demihuman/d1020/obj/equipment/e0001/model/d1020e0001_0001.mdl,Demihuman,
Vath deftarm,chara/demihuman/d1020/obj/equipment/e0001/model/d1020e0001_0001.mdl,Demihuman,
Vath deftarm,chara/demihuman/d1020/obj/equipment/e0001/model/d1020e0001_0001.mdl,Demihuman,
Vath deftarm,chara/demihuman/d1020/obj/equipment/e0001/model/d1020e0001_0001.mdl,Demihuman,
Vath deftarm,chara/demihuman/d1020/obj/equipment/e0001/model/d1020e0001_0001.mdl,Demihuman,
Vath deftarm,chara/demihuman/d1020/obj/equipment/e0001/model/d1020e0001_0001.mdl,Demihuman,
Vath deftarm,chara/demihuman/d1020/obj/equipment/e0001/model/d1020e0001_0001.mdl,Demihuman,
Vath deftarm,chara/demihuman/d1020/obj/equipment/e0001/model/d1020e0001_0001.mdl,Demihuman,
Vath farwalker,chara/demihuman/d1020/obj/equipment/e0001/model/d1020e0001_0001.mdl,Demihuman,
goblin scavenger,chara/demihuman/d1004/obj/equipment/e0001/model/d1004e0001_0001.mdl,Demihuman,
goblin herbalist,chara/demihuman/d1004/obj/equipment/e0001/model/d1004e0001_0001.mdl,Demihuman,
distressed dragon,chara/monster/m0063/obj/body/b0001/model/m0063b0001.mdl,Monster,
distressed dragon,chara/monster/m0063/obj/body/b0001/model/m0063b0001.mdl,Monster,
distressed dragon,chara/monster/m0063/obj/body/b0001/model/m0063b0001.mdl,Monster,
yellow dragon,chara/monster/m0063/obj/body/b0001/model/m0063b0001.mdl,Monster,
yellow dragon,chara/monster/m0063/obj/body/b0001/model/m0063b0001.mdl,Monster,
yellow dragon,chara/monster/m0063/obj/body/b0001/model/m0063b0001.mdl,Monster,
yellow dragon,chara/monster/m0063/obj/body/b0001/model/m0063b0001.mdl,Monster,
concerned mother,chara/monster/m0063/obj/body/b0001/model/m0063b0001.mdl,Monster,
playful pup,chara/monster/m0239/obj/body/b0001/model/m0239b0001.mdl,Monster,
playful pup,chara/monster/m0239/obj/body/b0001/model/m0239b0001.mdl,Monster,
playful pup,chara/monster/m0239/obj/body/b0001/model/m0239b0001.mdl,Monster,
Vath braveheart,chara/demihuman/d1020/obj/equipment/e0001/model/d1020e0001_0001.mdl,Demihuman,
goblin scavenger,chara/demihuman/d1004/obj/equipment/e0001/model/d1004e0001_0001.mdl,Demihuman,
Roundrox,chara/demihuman/d1004/obj/equipment/e0001/model/d1004e0001_0001.mdl,Demihuman,
Vath deftarm,chara/demihuman/d1020/obj/equipment/e0001/model/d1020e0001_0001.mdl,Demihuman,
Vath deftarm,chara/demihuman/d1020/obj/equipment/e0001/model/d1020e0001_0001.mdl,Demihuman,
Vath keeneye,chara/demihuman/d1020/obj/equipment/e0001/model/d1020e0001_0001.mdl,Demihuman,
Overmind,chara/monster/m0325/obj/body/b0001/model/m0325b0001.mdl,Monster,
coddled spriggan,chara/monster/m0028/obj/body/b0002/model/m0028b0002.mdl,Monster,
coddled spriggan,chara/monster/m0028/obj/body/b0002/model/m0028b0002.mdl,Monster,
coddled spriggan,chara/monster/m0028/obj/body/b0002/model/m0028b0002.mdl,Monster,
coddled spriggan,chara/monster/m0028/obj/body/b0002/model/m0028b0002.mdl,Monster,
coddled spriggan,chara/monster/m0028/obj/body/b0002/model/m0028b0002.mdl,Monster,
coddled spriggan,chara/monster/m0028/obj/body/b0002/model/m0028b0002.mdl,Monster,
coddled spriggan,chara/monster/m0028/obj/body/b0002/model/m0028b0002.mdl,Monster,
coddled spriggan,chara/monster/m0028/obj/body/b0002/model/m0028b0002.mdl,Monster,
coddled spriggan,chara/monster/m0028/obj/body/b0002/model/m0028b0002.mdl,Monster,
coddled spriggan,chara/monster/m0028/obj/body/b0002/model/m0028b0002.mdl,Monster,
coddled spriggan,chara/monster/m0028/obj/body/b0002/model/m0028b0002.mdl,Monster,
coddled spriggan,chara/monster/m0028/obj/body/b0002/model/m0028b0002.mdl,Monster,
Vath deftarm,chara/demihuman/d1020/obj/equipment/e0001/model/d1020e0001_0001.mdl,Demihuman,
goblin scavenger,chara/demihuman/d1004/obj/equipment/e0001/model/d1004e0001_0001.mdl,Demihuman,
coddled spriggan,chara/monster/m0028/obj/body/b0002/model/m0028b0002.mdl,Monster,
Vath kintamer,chara/demihuman/d1020/obj/equipment/e0001/model/d1020e0001_0001.mdl,Demihuman,
Goldwox,chara/demihuman/d1004/obj/equipment/e0001/model/d1004e0001_0001.mdl,Demihuman,
Smacklix,chara/demihuman/d1004/obj/equipment/e0001/model/d1004e0001_0001.mdl,Demihuman,
Gigi,chara/demihuman/d1027/obj/equipment/e0001/model/d1027e0001_0001.mdl,Demihuman,
Cait Sith,chara/monster/m0075/obj/body/b0001/model/m0075b0001.mdl,Monster,
Cait Sith,chara/monster/m0075/obj/body/b0001/model/m0075b0001.mdl,Monster,
Cait Sith,chara/monster/m0075/obj/body/b0001/model/m0075b0001.mdl,Monster,
Cait Sith,chara/monster/m0075/obj/body/b0001/model/m0075b0001.mdl,Monster,
Cait Sith,chara/monster/m0075/obj/body/b0001/model/m0075b0001.mdl,Monster,
Cait Sith,chara/monster/m0075/obj/body/b0001/model/m0075b0001.mdl,Monster,
Master Mogzin,chara/demihuman/d1006/obj/equipment/e0001/model/d1006e0001_0001.mdl,Demihuman,
Mogek the Marvelous,chara/demihuman/d1006/obj/equipment/e0001/model/d1006e0001_0001.mdl,Demihuman,
Mogmul Mogbelly,chara/demihuman/d1006/obj/equipment/e0001/model/d1006e0001_0001.mdl,Demihuman,
Ohl Deeh,chara/monster/m0239/obj/body/b0001/model/m0239b0001.mdl,Monster,
Grinmox,chara/demihuman/d1004/obj/equipment/e0001/model/d1004e0001_0001.mdl,Demihuman,
Whisper,chara/monster/m8158/obj/body/b0001/model/m8158b0001.mdl,Monster,
Whisper,chara/monster/m8158/obj/body/b0001/model/m8158b0001.mdl,Monster,
Ferdiad,chara/monster/m0196/obj/body/b0002/model/m0196b0002.mdl,Monster,
Gigi,chara/demihuman/d1027/obj/equipment/e0001/model/d1027e0001_0001.mdl,Demihuman,
Gigi,chara/demihuman/d1027/obj/equipment/e0001/model/d1027e0001_0001.mdl,Demihuman,
Mogkul,chara/demihuman/d1006/obj/equipment/e0001/model/d1006e0001_0001.mdl,Demihuman,
Master Mogzin,chara/demihuman/d1006/obj/equipment/e0001/model/d1006e0001_0001.mdl,Demihuman,
Ohl Deeh,chara/monster/m0239/obj/body/b0001/model/m0239b0001.mdl,Monster,
Master Mogzin,chara/demihuman/d1006/obj/equipment/e0001/model/d1006e0001_0001.mdl,Demihuman,
Mogek the Marvelous,chara/demihuman/d1006/obj/equipment/e0001/model/d1006e0001_0001.mdl,Demihuman,
Mogmul Mogbelly,chara/demihuman/d1006/obj/equipment/e0001/model/d1006e0001_0001.mdl,Demihuman,
Mogupp,chara/demihuman/d1006/obj/equipment/e0001/model/d1006e0001_0001.mdl,Demihuman,
Gullinbursti,chara/monster/m0063/obj/body/b0001/model/m0063b0001.mdl,Monster,
Master Mogzin,chara/demihuman/d1006/obj/equipment/e0001/model/d1006e0001_0001.mdl,Demihuman,
Master Mogzin,chara/demihuman/d1006/obj/equipment/e0001/model/d1006e0001_0001.mdl,Demihuman,
moofy moogle,chara/demihuman/d1006/obj/equipment/e0001/model/d1006e0001_0001.mdl,Demihuman,
Mogkul,chara/demihuman/d1006/obj/equipment/e0001/model/d1006e0001_0001.mdl,Demihuman,
Mogkul,chara/demihuman/d1006/obj/equipment/e0001/model/d1006e0001_0001.mdl,Demihuman,
Master Mogzin,chara/demihuman/d1006/obj/equipment/e0001/model/d1006e0001_0001.mdl,Demihuman,
Master Mogzin,chara/demihuman/d1006/obj/equipment/e0001/model/d1006e0001_0001.mdl,Demihuman,
Mogek the Marvelous,chara/demihuman/d1006/obj/equipment/e0001/model/d1006e0001_0001.mdl,Demihuman,
Mogmul Mogbelly,chara/demihuman/d1006/obj/equipment/e0001/model/d1006e0001_0001.mdl,Demihuman,
Mogupp,chara/demihuman/d1006/obj/equipment/e0001/model/d1006e0001_0001.mdl,Demihuman,
Master Mogzin,chara/demihuman/d1006/obj/equipment/e0001/model/d1006e0001_0001.mdl,Demihuman,
Master Mogzin,chara/demihuman/d1006/obj/equipment/e0001/model/d1006e0001_0001.mdl,Demihuman,
